0.9999935106,0.0034384949,0.0010749175,0.0034401051,-0.9999929582,-0.0014997610,0.0010697530,0.0015034491,-0.9999982976
0.9999934305,0.0034762482,0.0010270047,0.0034778620,-0.9999927137,-0.0015738448,0.0010215262,0.0015774062,-0.9999982341
0.9999933454,0.0035141474,0.0009797106,0.0035157599,-0.9999924601,-0.0016489838,0.0009739085,0.0016524172,-0.9999981605
0.9999932555,0.0035521708,0.0009333201,0.0035537771,-0.9999921973,-0.0017251366,0.0009271849,0.0017284418,-0.9999980764
0.9999931111,0.0036094233,0.0008659526,0.0036110129,-0.9999917852,-0.0018412101,0.0008592998,0.0018443244,-0.9999979300
0.9999930604,0.0036285654,0.0008441863,0.0036301476,-0.9999916431,-0.0018803810,0.0008373562,0.0018834324,-0.9999978758
0.9999929553,0.0036669271,0.0008018471,0.0036684924,-0.9999913514,-0.0019594194,0.0007946551,0.0019623471,-0.9999977589
0.9999928453,0.0037053763,0.0007612631,0.0037069222,-0.9999910498,-0.0020393522,0.0007536997,0.0020421595,-0.9999976308
0.9999927306,0.0037438742,0.0007226433,0.0037453988,-0.9999907385,-0.0021201190,0.0007146992,0.0021228102,-0.9999974914
0.9999925500,0.0038016711,0.0006686983,0.0038031621,-0.9999902530,-0.0022427523,0.0006601655,0.0022452788,-0.9999972614
0.9999924877,0.0038209442,0.0006518240,0.0038224238,-0.9999900861,-0.0022840071,0.0006430904,0.0022864815,-0.9999971792
0.9999923601,0.0038594811,0.0006198128,0.0038609382,-0.9999897451,-0.0023670463,0.0006106709,0.0023694213,-0.9999970065
0.9999922287,0.0038979811,0.0005901698,0.0038994164,-0.9999893941,-0.0024507495,0.0005806105,0.0024530318,-0.9999968228
0.9999920939,0.0039363966,0.0005629768,0.0039378118,-0.9999890335,-0.0025350473,0.0005529917,0.0025372441,-0.9999966283
0.9999918860,0.0039938040,0.0005267994,0.0039951930,-0.9999884747,-0.0026625053,0.0005161598,0.0026645883,-0.9999963168
0.9999918153,0.0040128735,0.0005159481,0.0040142551,-0.9999882836,-0.0027052392,0.0005050862,0.0027072883,-0.9999962077
0.9999915633,0.0040792772,0.0004826243,0.0040806392,-0.9999875967,-0.0028556508,0.0004709693,0.0028575961,-0.9999958062
0.9999914178,0.0041165886,0.0004670327,0.0041179450,-0.9999871948,-0.0029415568,0.0004549175,0.0029434548,-0.9999955646
0.9999912621,0.0041557361,0.0004534740,0.0041570929,-0.9999867590,-0.0030332172,0.0004408627,0.0030350758,-0.9999952970
0.9999911546,0.0041823435,0.0004458867,0.0041837045,-0.9999864546,-0.0030963313,0.0004329307,0.0030981694,-0.9999951069
0.9999909912,0.0042221341,0.0004370439,0.0042235081,-0.9999859865,-0.0031919853,0.0004235608,0.0031938024,-0.9999948101
0.9999908268,0.0042615076,0.0004311261,0.0042629026,-0.9999855073,-0.0032882873,0.0004171068,0.0032900950,-0.9999945006
