0.1692345228,0.0679835704,-0.5792365406
0.1700184516,0.0690350571,-0.5734747203
0.1708136531,0.0700850836,-0.5676779013
0.1716165793,0.0711142119,-0.5618488703
0.1728419988,0.0726832944,-0.5530374952
0.1732559205,0.0732112981,-0.5500826407
0.1740879506,0.0742547218,-0.5441466448
0.1749272307,0.0753143598,-0.5381734520
0.1757685933,0.0763539844,-0.5321666096
0.1770505924,0.0779631512,-0.5230820490
0.1774858671,0.0785090819,-0.5200337330
0.1783636503,0.0795902647,-0.5139065030
0.1792591688,0.0806936338,-0.5077361530
0.1801682816,0.0817759836,-0.5015242649
0.1815709387,0.0834544325,-0.4921272994
0.1820466238,0.0840245687,-0.4889767278
0.1829997445,0.0851522949,-0.4826515349
0.1839587685,0.0863069499,-0.4762957227
0.1849192850,0.0874364889,-0.4699100732
0.1863808414,0.0891909351,-0.4602797485
0.1868729946,0.0897866352,-0.4570572903
0.1878597636,0.0909610140,-0.4505931035
0.1888529179,0.0921595805,-0.4441065829
0.1898465006,0.0933245662,-0.4375977641
0.1913556979,0.0951283954,-0.4278017645
0.1918621170,0.0957384685,-0.4245294554
0.1928751688,0.0969349647,-0.4179738123
0.1938879293,0.0981531704,-0.4114078628
0.1948927309,0.0993267903,-0.4048321147
0.1964067411,0.1011381251,-0.3949596096
0.1969109556,0.1017485548,-0.3916681516
0.1979116071,0.1029388164,-0.3850843070
0.1989040584,0.1041472520,-0.3785023896
