0.0013192235,-0.0026384470,0.5175267683,-1.2261300185,-0.0067950555,1.4599781991,-1.6156499250,-0.0029452431,0.0000613592,0.5041044364,-1.2205214013,-0.0030919300,1.4490366018,-1.5935244093
0.0012885439,-0.0026384470,0.5177664528,-1.2266573244,-0.0063756076,1.4597385146,-1.6157968516,-0.0029145635,0.0000613592,0.5042482471,-1.2210487072,-0.0028043086,1.4487849330,-1.5936701375
0.0012578642,-0.0026384470,0.5179582004,-1.2272325672,-0.0059082229,1.4595227985,-1.6159437782,-0.0029145635,0.0000613592,0.5042961840,-1.2215280762,-0.0024687503,1.4485572328,-1.5938057989
0.0012271846,-0.0026691266,0.5181499480,-1.2278078100,-0.0053929012,1.4593070825,-1.6160907048,-0.0028838839,0.0000613592,0.5043441209,-1.2220553820,-0.0020972394,1.4483535009,-1.5939309142
0.0011658254,-0.0026691266,0.5183896325,-1.2286706742,-0.0045420212,1.4590194611,-1.6163116939,-0.0028532043,0.0000613592,0.5044399947,-1.2228223724,-0.0014740597,1.4480898480,-1.5940986934
0.0011351458,-0.0026691266,0.5184855063,-1.2289582956,-0.0042304314,1.4589235873,-1.6163855168,-0.0028532043,0.0000613592,0.5044399947,-1.2231099938,-0.0012463594,1.4480179426,-1.5941495065
0.0011044662,-0.0026691266,0.5185813801,-1.2294856015,-0.0036072517,1.4587558082,-1.6165334021,-0.0028225246,0.0000306796,0.5044399947,-1.2236372997,-0.0007789746,1.4478981004,-1.5942429835
0.0010737866,-0.0026998062,0.5186772539,-1.2300608443,-0.0029601036,1.4586119975,-1.6166815271,-0.0028225246,0.0000306796,0.5043920578,-1.2241646056,-0.0002756372,1.4478022266,-1.5943261540
0.0010431069,-0.0026998062,0.5187731277,-1.2306360871,-0.0022889870,1.4584681868,-1.6168291728,-0.0027918450,0.0000306796,0.5043920578,-1.2246919115,0.0002277003,1.4477423055,-1.5943982990
0.0009817477,-0.0026998062,0.5188690015,-1.2314510144,-0.0012823121,1.4582884234,-1.6170494428,-0.0027611654,0.0000306796,0.5042961840,-1.2254589019,0.0010186591,1.4476943686,-1.5944865029
0.0009817477,-0.0026998062,0.5188690015,-1.2316906989,-0.0009467538,1.4582404865,-1.6171225466,-0.0027611654,0.0000306796,0.5042482471,-1.2256985864,0.0012823121,1.4476943686,-1.5945107110
0.0009510681,-0.0026998062,0.5189169384,-1.2321700679,-0.0002876214,1.4581446127,-1.6172675557,-0.0027304858,0.0000000000,0.5041523733,-1.2262258923,0.0017976337,1.4477183370,-1.5945509780
0.0009203885,-0.0026998062,0.5189648753,-1.2326494369,0.0003475425,1.4580487389,-1.6174113664,-0.0026998062,0.0000000000,0.5041044364,-1.2266573244,0.0023129554,1.4477662739,-1.5945806989
0.0008897089,-0.0026998062,0.5189648753,-1.2330808690,0.0009467538,1.4579768335,-1.6175525406,-0.0026998062,0.0000000000,0.5040085626,-1.2271366934,0.0027923244,1.4478501635,-1.5945998737
0.0008283496,-0.0026998062,0.5190128122,-1.2336561118,0.0017856495,1.4578809597,-1.6177591486,-0.0026691266,0.0000000000,0.5038168150,-1.2277598731,0.0034754252,1.4480059584,-1.5946094611
0.0008283496,-0.0026998062,0.5190128122,-1.2338478594,0.0020493025,1.4578450071,-1.6178265000,-0.0026384470,0.0000000000,0.5037688781,-1.2279516207,0.0036911413,1.4480778638,-1.5946075436
0.0007976700,-0.0026998062,0.5190128122,-1.2341834177,0.0025286715,1.4577970702,-1.6179590455,-0.0026384470,-0.0000306796,0.5036730043,-1.2282871790,0.0040746365,1.4482216745,-1.5945962784
0.0007669904,-0.0026691266,0.5190607491,-1.2344710391,0.0029481193,1.4577491333,-1.6180882354,-0.0026077673,-0.0000306796,0.5035771305,-1.2286227373,0.0044221790,1.4483774694,-1.5945756655
0.0007363108,-0.0026691266,0.5190607491,-1.2346627866,0.0032956618,1.4577011964,-1.6182133507,-0.0025770877,-0.0000306796,0.5034333198,-1.2289103587,0.0047098004,1.4485692170,-1.5945457050
0.0007056312,-0.0026691266,0.5191086860,-1.2349504080,0.0037031255,1.4576412752,-1.6183931141,-0.0025464081,-0.0000306796,0.5032895091,-1.2292459170,0.0050333745,1.4488688226,-1.5944848251
0.0006749515,-0.0026691266,0.5191086860,-1.2349983449,0.0038109835,1.4576173068,-1.6184511178,-0.0025464081,-0.0000306796,0.5032415722,-1.2293417908,0.0051172640,1.4489766806,-1.5944603773
0.0006442719,-0.0026691266,0.5191566229,-1.2350942187,0.0039547942,1.4575813541,-1.6185640092,-0.0025157285,-0.0000613592,0.5031456984,-1.2295335384,0.0052251221,1.4492043809,-1.5944057292
0.0006442719,-0.0026691266,0.5192045598,-1.2350942187,0.0040266996,1.4575454014,-1.6186733053,-0.0025157285,-0.0000613592,0.5030498246,-1.2296294122,0.0052730590,1.4494440654,-1.5943441303
0.0006135923,-0.0026384470,0.5193004336,-1.2350942187,0.0040386838,1.4575094488,-1.6187782871,-0.0024850489,-0.0000613592,0.5029539508,-1.2297252860,0.0052610747,1.4496957341,-1.5942762996
0.0005829127,-0.0026384470,0.5193963074,-1.2349983449,0.0039068573,1.4574615119,-1.6189285693,-0.0024543693,-0.0000613592,0.5028580770,-1.2297732229,0.0051052798,1.4500792293,-1.5941641273
0.0005522331,-0.0026384470,0.5194442443,-1.2349504080,0.0038229677,1.4574495276,-1.6189765062,-0.0024543693,-0.0000613592,0.5028580770,-1.2297732229,0.0050213902,1.4502110558,-1.5941243396
